product_line_id,business_unit_id,AccidentYear,DevelopmentYear,IncurLoss,CumPaidLoss
2,248,1994,1996,563,251
2,248,1994,1997,417,257
2,248,1995,1995,389,90
2,248,1995,1996,590,256
2,248,1995,1997,483,315
2,248,1996,1996,625,148
2,248,1996,1997,666,345
2,248,1997,1997,601,119
2,54,1988,1988,8838,1680
2,54,1988,1989,9520,5182
2,54,1988,1990,9695,6760
2,54,1988,1991,9140,8102
2,54,1988,1992,9472,8446
2,54,1988,1993,9083,8738
2,54,1988,1994,9277,9189
2,54,1988,1995,9285,9207
2,54,1988,1996,9304,9211
2,54,1988,1997,9400,9211
2,54,1989,1989,8899,1667
2,54,1989,1990,9165,4852
2,54,1989,1991,9165,6542
2,54,1989,1992,7903,7271
2,54,1989,1993,8018,7681
2,54,1989,1994,7921,7761
2,54,1989,1995,7844,7821
2,54,1989,1996,7847,7823
2,54,1989,1997,8048,7823
2,54,1990,1990,12603,2264
2,54,1990,1991,11754,6428
2,54,1990,1992,12467,9530
2,54,1990,1993,10799,9904
2,54,1990,1994,10612,10491
2,54,1990,1995,10422,10311
2,54,1990,1996,10350,10324
2,54,1990,1997,10603,10324
2,54,1991,1991,12984,2094
2,54,1991,1992,10084,4930
2,54,1991,1993,9226,6485
2,54,1991,1994,7536,6891
2,54,1991,1995,7481,7341
2,54,1991,1996,7443,7369
2,54,1991,1997,7840,7373
2,54,1992,1992,17404,2243
2,54,1992,1993,15979,6399
2,54,1992,1994,13836,9949
2,54,1992,1995,12036,11077
2,54,1992,1996,11367,11276
2,54,1992,1997,11826,11284
2,54,1993,1993,24817,4070
2,54,1993,1994,21334,9545
2,54,1993,1995,20225,14228
2,54,1993,1996,17704,16725
2,54,1993,1997,18167,17098
2,54,1994,1994,26967,4500
2,54,1994,1995,22127,10362
2,54,1994,1996,20170,14006
2,54,1994,1997,19202,16476
2,54,1995,1995,28681,4281
2,54,1995,1996,22464,10881
2,54,1995,1997,21499,15264
2,54,1996,1996,23014,3365
2,54,1996,1997,18858,9700
2,54,1997,1997,18891,2867
2,360,1988,1988,62,44
2,360,1988,1989,89,60
2,360,1988,1990,82,65
2,360,1988,1991,117,74
2,360,1988,1992,115,115
2,360,1988,1993,115,115
2,360,1988,1994,115,115
2,360,1988,1995,115,115
2,360,1988,1996,115,115
2,360,1988,1997,115,115
2,360,1989,1989,130,54
2,360,1989,1990,142,84
2,360,1989,1991,170,114
2,360,1989,1992,174,121
2,360,1989,1993,207,171
2,360,1989,1994,206,187
2,360,1989,1995,187,187
2,360,1989,1996,188,188
2,360,1989,1997,188,188
2,360,1990,1990,98,61
2,360,1990,1991,121,88
2,360,1990,1992,139,102
2,360,1990,1993,170,131
2,360,1990,1994,194,145
2,360,1990,1995,197,197
2,360,1990,1996,197,197
2,360,1990,1997,197,197
2,360,1991,1991,106,33
2,360,1991,1992,109,68
2,360,1991,1993,113,99
2,360,1991,1994,108,100
2,360,1991,1995,148,114
2,360,1991,1996,149,129
2,360,1991,1997,178,136
2,360,1992,1992,119,60
2,360,1992,1993,99,68
2,360,1992,1994,92,84
2,360,1992,1995,112,84
2,360,1992,1996,120,107
2,360,1992,1997,114,114
2,360,1993,1993,165,65
2,360,1993,1994,161,99
2,360,1993,1995,208,137
2,360,1993,1996,233,217
2,360,1993,1997,229,229
2,360,1994,1994,180,89
2,360,1994,1995,250,149
2,360,1994,1996,254,151
2,360,1994,1997,249,202
2,360,1995,1995,298,90
2,360,1995,1996,223,128
2,360,1995,1997,240,151
2,360,1996,1996,232,141
2,360,1996,1997,212,161
2,360,1997,1997,159,92
2,183,1988,1988,287,117
2,183,1988,1989,262,200
2,183,1988,1990,260,231
2,183,1988,1991,262,258
2,183,1988,1992,253,262
2,183,1988,1993,282,281
2,183,1988,1994,282,282
2,183,1988,1995,282,282
2,183,1988,1996,282,282
2,183,1988,1997,282,282
2,183,1989,1989,330,155
2,183,1989,1990,362,319
2,183,1989,1991,342,337
2,183,1989,1992,337,337
2,183,1989,1993,352,352
2,183,1989,1994,352,352
2,183,1989,1995,352,352
2,183,1989,1996,352,352
2,183,1989,1997,352,352
2,183,1990,1990,326,136
2,183,1990,1991,380,319
2,183,1990,1992,399,380
2,183,1990,1993,441,414
2,183,1990,1994,441,430
2,183,1990,1995,439,438
2,183,1990,1996,441,441
2,183,1990,1997,444,444
2,183,1991,1991,283,132
2,183,1991,1992,313,193
2,183,1991,1993,490,350
2,183,1991,1994,482,403
2,183,1991,1995,524,524
2,183,1991,1996,525,525
2,183,1991,1997,524,524
2,183,1992,1992,306,98
2,183,1992,1993,316,154
2,183,1992,1994,266,231
2,183,1992,1995,264,230
2,183,1992,1996,251,251
2,183,1992,1997,251,251
2,183,1993,1993,287,78
2,183,1993,1994,179,138
2,183,1993,1995,272,177
2,183,1993,1996,266,258
2,183,1993,1997,259,259
2,183,1994,1994,240,106
2,183,1994,1995,292,181
2,183,1994,1996,322,258
2,183,1994,1997,304,286
2,183,1995,1995,336,150
2,183,1995,1996,435,239
2,183,1995,1997,524,404
2,183,1996,1996,220,84
2,183,1996,1997,189,150
2,183,1997,1997,306,160
2,227,1988,1988,21,21
2,227,1988,1989,21,21
2,227,1988,1990,21,21
2,227,1988,1991,21,21
2,227,1988,1992,21,21
2,227,1988,1993,21,21
2,227,1988,1994,21,21
2,227,1988,1995,21,21
2,227,1988,1996,21,21
2,227,1988,1997,21,21
2,227,1989,1989,60,29
2,227,1989,1990,54,29
2,227,1989,1991,66,66
2,227,1989,1992,66,66
2,227,1989,1993,66,66
2,227,1989,1994,66,66
2,227,1989,1995,66,66
2,227,1989,1996,66,66
2,227,1989,1997,66,66
2,227,1990,1990,11,11
2,227,1990,1991,11,11
2,227,1990,1992,22,11
2,227,1990,1993,11,11
2,227,1990,1994,11,11
2,227,1990,1995,11,11
2,227,1990,1996,11,11
2,227,1990,1997,11,11
2,227,1991,1991,3,1
2,227,1991,1992,25,1
2,227,1991,1993,25,1
2,227,1991,1994,1,1
2,227,1991,1995,1,1
2,227,1991,1996,1,1
2,227,1991,1997,1,1
2,227,1992,1992,32,15
2,227,1992,1993,25,15
2,227,1992,1994,25,15
2,227,1992,1995,15,15
2,227,1992,1996,15,15
2,227,1992,1997,15,15
2,227,1993,1993,27,2
2,227,1993,1994,27,2
2,227,1993,1995,27,2
2,227,1993,1996,2,2
2,227,1993,1997,2,2
2,227,1994,1994,27,2
2,227,1994,1995,27,2
2,227,1994,1996,27,2
2,227,1994,1997,2,2
2,227,1995,1995,27,9
2,227,1995,1996,27,9
2,227,1995,1997,27,9
2,227,1996,1996,16,6
2,227,1996,1997,16,6
2,227,1997,1997,0,0
2,190,1988,1988,0,0
2,190,1988,1989,0,0
2,190,1988,1990,0,0
2,190,1988,1991,0,0
2,190,1988,1992,0,0
2,190,1988,1993,0,0
2,190,1988,1994,0,0
2,190,1988,1995,0,0
2,190,1988,1996,0,0
2,190,1988,1997,0,0
2,190,1989,1989,0,0
2,190,1989,1990,0,0
2,190,1989,1991,0,0
2,190,1989,1992,0,0
2,190,1989,1993,0,0
2,190,1989,1994,0,0
2,190,1989,1995,0,0
2,190,1989,1996,0,0
2,190,1989,1997,0,0
2,190,1990,1990,0,0
2,190,1990,1991,0,0
2,190,1990,1992,0,0
2,190,1990,1993,0,0
2,190,1990,1994,0,0
2,190,1990,1995,0,0
2,190,1990,1996,0,0
2,190,1990,1997,0,0
2,190,1991,1991,0,0
2,190,1991,1992,0,0
2,190,1991,1993,0,0
2,190,1991,1994,0,0
2,190,1991,1995,0,0
2,190,1991,1996,0,0
2,190,1991,1997,0,0
2,190,1992,1992,0,0
2,190,1992,1993,0,0
2,190,1992,1994,0,0
2,190,1992,1995,0,0
2,190,1992,1996,0,0
2,190,1992,1997,0,0
2,190,1993,1993,0,0
2,190,1993,1994,0,0
2,190,1993,1995,0,0
2,190,1993,1996,0,0
2,190,1993,1997,0,0
2,190,1994,1994,0,0
2,190,1994,1995,0,0
2,190,1994,1996,0,0
2,190,1994,1997,0,0
2,190,1995,1995,0,0
2,190,1995,1996,0,0
2,190,1995,1997,0,0
2,190,1996,1996,0,0
2,190,1996,1997,0,0
2,190,1997,1997,2650,280
2,27,1988,1988,0,0
2,27,1988,1989,0,0
2,27,1988,1990,0,0
2,27,1988,1991,0,0
2,27,1988,1992,0,0
2,27,1988,1993,0,0
2,27,1988,1994,0,0
2,27,1988,1995,0,0
2,27,1988,1996,0,0
2,27,1988,1997,0,0
2,27,1989,1989,0,0
2,27,1989,1990,0,0
2,27,1989,1991,0,0
2,27,1989,1992,0,0
2,27,1989,1993,0,0
2,27,1989,1994,0,0
2,27,1989,1995,0,0
2,27,1989,1996,0,0
2,27,1989,1997,0,0
2,27,1990,1990,0,0
2,27,1990,1991,0,0
2,27,1990,1992,0,0
2,27,1990,1993,0,0
2,27,1990,1994,0,0
2,27,1990,1995,0,0
2,27,1990,1996,0,0
2,27,1990,1997,0,0
2,27,1991,1991,0,0
2,27,1991,1992,0,0
2,27,1991,1993,0,0
2,27,1991,1994,0,0
2,27,1991,1995,0,0
2,27,1991,1996,0,0
2,27,1991,1997,0,0
2,27,1992,1992,0,0
2,27,1992,1993,0,0
2,27,1992,1994,0,0
2,27,1992,1995,0,0
2,27,1992,1996,0,0
2,27,1992,1997,0,0
2,27,1993,1993,0,0
2,27,1993,1994,0,0
2,27,1993,1995,0,0
2,27,1993,1996,0,0
2,27,1993,1997,0,0
2,27,1994,1994,0,0
2,27,1994,1995,0,0
2,27,1994,1996,0,0
2,27,1994,1997,0,0
2,27,1995,1995,0,0
2,27,1995,1996,0,0
2,27,1995,1997,0,0
2,27,1996,1996,42,7
2,27,1996,1997,26,25
2,27,1997,1997,93,23
2,327,1988,1988,487,62
2,327,1988,1989,433,137
2,327,1988,1990,328,206
2,327,1988,1991,283,283
2,327,1988,1992,284,284
2,327,1988,1993,284,284
2,327,1988,1994,284,284
2,327,1988,1995,284,284
2,327,1988,1996,284,284
2,327,1988,1997,284,284
2,327,1989,1989,968,178
2,327,1989,1990,904,304
2,327,1989,1991,705,369
2,327,1989,1992,483,429
2,327,1989,1993,488,431
2,327,1989,1994,432,432
2,327,1989,1995,432,432
2,327,1989,1996,432,432
2,327,1989,1997,432,432
2,327,1990,1990,1302,149
2,327,1990,1991,1237,456
2,327,1990,1992,1234,556
2,327,1990,1993,729,712
2,327,1990,1994,736,736
2,327,1990,1995,737,737
2,327,1990,1996,737,737
2,327,1990,1997,737,737
2,327,1991,1991,1726,381
2,327,1991,1992,1356,561
2,327,1991,1993,1308,690
2,327,1991,1994,1139,734
2,327,1991,1995,935,799
2,327,1991,1996,958,822
2,327,1991,1997,890,890
2,327,1992,1992,1355,191
2,327,1992,1993,1262,400
2,327,1992,1994,1261,588
2,327,1992,1995,785,682
2,327,1992,1996,766,690
2,327,1992,1997,696,696
2,327,1993,1993,2070,544
2,327,1993,1994,2223,1115
2,327,1993,1995,2037,1559
2,327,1993,1996,2020,1893
2,327,1993,1997,1977,1964
2,327,1994,1994,5863,1686
2,327,1994,1995,5674,3913
2,327,1994,1996,5770,4955
2,327,1994,1997,6165,5815
2,327,1995,1995,7842,2535
2,327,1995,1996,7375,4677
2,327,1995,1997,7586,6041
2,327,1996,1996,8255,2846
2,327,1996,1997,8294,5329
2,327,1997,1997,7913,2842
2,94,1988,1988,31,0
2,94,1988,1989,0,0
2,94,1988,1990,0,0
2,94,1988,1991,2,2
2,94,1988,1992,2,2
2,94,1988,1993,2,2
2,94,1988,1994,2,2
2,94,1988,1995,2,2
2,94,1988,1996,2,2
2,94,1988,1997,2,2
2,94,1989,1989,0,0
2,94,1989,1990,0,0
2,94,1989,1991,6,1
2,94,1989,1992,2,2
2,94,1989,1993,2,2
2,94,1989,1994,2,2
2,94,1989,1995,2,2
2,94,1989,1996,2,2
2,94,1989,1997,2,2
2,94,1990,1990,175,87
2,94,1990,1991,193,104
2,94,1990,1992,170,106
2,94,1990,1993,140,140
2,94,1990,1994,140,140
2,94,1990,1995,140,140
2,94,1990,1996,140,140
2,94,1990,1997,140,140
2,94,1991,1991,425,156
2,94,1991,1992,369,296
2,94,1991,1993,378,298
2,94,1991,1994,389,324
2,94,1991,1995,414,325
2,94,1991,1996,410,361
2,94,1991,1997,393,385
2,94,1992,1992,447,172
2,94,1992,1993,441,310
2,94,1992,1994,393,325
2,94,1992,1995,377,345
2,94,1992,1996,379,367
2,94,1992,1997,377,381
2,94,1993,1993,579,267
2,94,1993,1994,684,588
2,94,1993,1995,658,674
2,94,1993,1996,725,711
2,94,1993,1997,735,749
2,94,1994,1994,643,330
2,94,1994,1995,636,499
2,94,1994,1996,615,506
2,94,1994,1997,623,628
2,94,1995,1995,341,90
2,94,1995,1996,319,120
2,94,1995,1997,362,301
2,94,1996,1996,227,109
2,94,1996,1997,275,201
2,94,1997,1997,260,99
2,115,1988,1988,0,0
2,115,1988,1989,0,0
2,115,1988,1990,0,0
2,115,1988,1991,0,0
2,115,1988,1992,0,0
2,115,1988,1993,0,0
2,115,1988,1994,0,0
2,115,1988,1995,0,0
2,115,1988,1996,0,0
2,115,1988,1997,0,0
2,115,1989,1989,0,0
2,115,1989,1990,0,0
2,115,1989,1991,0,0
2,115,1989,1992,0,0
2,115,1989,1993,0,0
2,115,1989,1994,0,0
2,115,1989,1995,0,0
2,115,1989,1996,0,0
2,115,1989,1997,0,0
2,115,1990,1990,0,0
2,115,1990,1991,0,0
2,115,1990,1992,0,0
2,115,1990,1993,0,0
2,115,1990,1994,0,0
2,115,1990,1995,0,0
2,115,1990,1996,0,0
2,115,1990,1997,0,0
2,115,1991,1991,0,0
2,115,1991,1992,0,0
2,115,1991,1993,0,0
2,115,1991,1994,0,0
2,115,1991,1995,0,0
2,115,1991,1996,0,0
2,115,1991,1997,0,0
2,115,1992,1992,1,0
2,115,1992,1993,1,0
2,115,1992,1994,1,0
2,115,1992,1995,1,0
2,115,1992,1996,0,0
2,115,1992,1997,0,0
2,115,1993,1993,12,3
2,115,1993,1994,28,4
2,115,1993,1995,31,27
2,115,1993,1996,34,27
2,115,1993,1997,34,28
2,115,1994,1994,11,6
2,115,1994,1995,10,7
2,115,1994,1996,12,9
2,115,1994,1997,13,11
2,115,1995,1995,7,4
2,115,1995,1996,8,7
2,115,1995,1997,9,6
2,115,1996,1996,25,5
2,115,1996,1997,28,10
2,115,1997,1997,61,20
2,28,1988,1988,0,0
2,28,1988,1989,0,0
2,28,1988,1990,0,0
2,28,1988,1991,0,0
2,28,1988,1992,0,0
2,28,1988,1993,0,0
2,28,1988,1994,0,0
2,28,1988,1995,0,0
2,28,1988,1996,0,0
2,28,1988,1997,0,0
2,28,1989,1989,0,0
2,28,1989,1990,0,0
2,28,1989,1991,0,0
2,28,1989,1992,0,0
2,28,1989,1993,0,0
2,28,1989,1994,0,0
2,28,1989,1995,0,0
2,28,1989,1996,0,0
2,28,1989,1997,0,0
2,28,1990,1990,0,0
2,28,1990,1991,0,0
2,28,1990,1992,0,0
2,28,1990,1993,0,0
2,28,1990,1994,0,0
2,28,1990,1995,0,0
2,28,1990,1996,0,0
2,28,1990,1997,0,0
2,28,1991,1991,0,0
2,28,1991,1992,0,0
2,28,1991,1993,0,0
2,28,1991,1994,0,0
2,28,1991,1995,0,0
2,28,1991,1996,0,0
2,28,1991,1997,0,0
2,28,1992,1992,0,0
2,28,1992,1993,0,0
2,28,1992,1994,0,0
2,28,1992,1995,0,0
2,28,1992,1996,0,0
2,28,1992,1997,0,0
2,28,1993,1993,43,1
2,28,1993,1994,18,1
2,28,1993,1995,11,1
2,28,1993,1996,1,1
2,28,1993,1997,2,2
2,28,1994,1994,76,10
2,28,1994,1995,45,14
2,28,1994,1996,31,16
2,28,1994,1997,16,16
2,28,1995,1995,67,10
2,28,1995,1996,50,13
2,28,1995,1997,70,25
2,28,1996,1996,100,36
2,28,1996,1997,82,37
2,28,1997,1997,97,9
2,243,1988,1988,77,0
2,243,1988,1989,94,0
2,243,1988,1990,21,0
2,243,1988,1991,42,0
2,243,1988,1992,0,0
2,243,1988,1993,0,0
2,243,1988,1994,0,0
2,243,1988,1995,0,0
2,243,1988,1996,0,0
2,243,1988,1997,0,0
2,243,1989,1989,82,35
2,243,1989,1990,90,50
2,243,1989,1991,19,16
2,243,1989,1992,16,16
2,243,1989,1993,16,16
2,243,1989,1994,16,16
2,243,1989,1995,16,16
2,243,1989,1996,16,16
2,243,1989,1997,16,16
2,243,1990,1990,911,8
2,243,1990,1991,367,43
2,243,1990,1992,100,47
2,243,1990,1993,47,47
2,243,1990,1994,48,47
2,243,1990,1995,47,47
2,243,1990,1996,47,47
2,243,1990,1997,47,47
2,243,1991,1991,1332,364
2,243,1991,1992,1565,726
2,243,1991,1993,1592,778
2,243,1991,1994,1621,1319
2,243,1991,1995,1642,1389
2,243,1991,1996,1685,1432
2,243,1991,1997,1698,1448
2,243,1992,1992,1286,157
2,243,1992,1993,637,373
2,243,1992,1994,509,435
2,243,1992,1995,506,462
2,243,1992,1996,506,497
2,243,1992,1997,534,502
2,243,1993,1993,1379,161
2,243,1993,1994,1029,307
2,243,1993,1995,677,335
2,243,1993,1996,919,819
2,243,1993,1997,955,848
2,243,1994,1994,1623,131
2,243,1994,1995,1590,324
2,243,1994,1996,1009,356
2,243,1994,1997,874,363
2,243,1995,1995,1777,131
2,243,1995,1996,1622,270
2,243,1995,1997,1567,334
2,243,1996,1996,2538,342
2,243,1996,1997,2206,700
2,243,1997,1997,3694,434
2,91,1988,1988,0,0
2,91,1988,1989,0,0
2,91,1988,1990,0,0
2,91,1988,1991,0,0
2,91,1988,1992,0,0
2,91,1988,1993,0,0
2,91,1988,1994,0,0
2,91,1988,1995,0,0
2,91,1988,1996,0,0
2,91,1988,1997,0,0
2,91,1989,1989,0,0
2,91,1989,1990,0,0
2,91,1989,1991,0,0
2,91,1989,1992,0,0
2,91,1989,1993,0,0
2,91,1989,1994,0,0
2,91,1989,1995,0,0
2,91,1989,1996,0,0
2,91,1989,1997,0,0
2,91,1990,1990,0,0
2,91,1990,1991,0,0
2,91,1990,1992,0,0
2,91,1990,1993,0,0
2,91,1990,1994,0,0
2,91,1990,1995,0,0
2,91,1990,1996,0,0
2,91,1990,1997,0,0
2,91,1991,1991,0,0
2,91,1991,1992,0,0
2,91,1991,1993,0,0
2,91,1991,1994,0,0
2,91,1991,1995,0,0
2,91,1991,1996,0,0
2,91,1991,1997,0,0
2,91,1992,1992,0,0
2,91,1992,1993,0,0
2,91,1992,1994,0,0
2,91,1992,1995,0,0
2,91,1992,1996,0,0
2,91,1992,1997,0,0
2,91,1993,1993,0,0
2,91,1993,1994,0,0
2,91,1993,1995,0,0
2,91,1993,1996,0,0
2,91,1993,1997,0,0
2,91,1994,1994,0,0
2,91,1994,1995,0,0
2,91,1994,1996,0,0
2,91,1994,1997,0,0
2,91,1995,1995,0,0
2,91,1995,1996,0,0
2,91,1995,1997,0,0
2,91,1996,1996,0,0
2,91,1996,1997,0,0
2,91,1997,1997,0,0
2,109,1988,1988,9,4
2,109,1988,1989,55,41
2,109,1988,1990,41,40
2,109,1988,1991,47,47
2,109,1988,1992,58,51
2,109,1988,1993,59,59
2,109,1988,1994,59,59
2,109,1988,1995,59,59
2,109,1988,1996,62,59
2,109,1988,1997,59,59
2,109,1989,1989,13,13
2,109,1989,1990,29,24
2,109,1989,1991,44,38
2,109,1989,1992,55,51
2,109,1989,1993,86,86
2,109,1989,1994,92,90
2,109,1989,1995,90,90
2,109,1989,1996,90,90
2,109,1989,1997,90,90
2,109,1990,1990,21,12
2,109,1990,1991,33,28
2,109,1990,1992,94,93
2,109,1990,1993,106,106
2,109,1990,1994,139,113
2,109,1990,1995,129,129
2,109,1990,1996,139,129
2,109,1990,1997,138,129
2,109,1991,1991,107,68
2,109,1991,1992,182,145
2,109,1991,1993,356,291
2,109,1991,1994,365,326
2,109,1991,1995,378,341
2,109,1991,1996,370,354
2,109,1991,1997,371,356
2,109,1992,1992,178,32
2,109,1992,1993,130,80
2,109,1992,1994,173,131
2,109,1992,1995,196,161
2,109,1992,1996,173,169
2,109,1992,1997,175,174
2,109,1993,1993,338,88
2,109,1993,1994,316,211
2,109,1993,1995,309,262
2,109,1993,1996,310,288
2,109,1993,1997,314,299
2,109,1994,1994,268,94
2,109,1994,1995,244,163
2,109,1994,1996,268,206
2,109,1994,1997,265,244
2,109,1995,1995,151,40
2,109,1995,1996,143,131
2,109,1995,1997,199,183
2,109,1996,1996,212,73
2,109,1996,1997,261,222
2,109,1997,1997,158,71
2,307,1988,1988,185,53
2,307,1988,1989,136,117
2,307,1988,1990,187,156
2,307,1988,1991,181,181
2,307,1988,1992,183,183
2,307,1988,1993,194,194
2,307,1988,1994,194,194
2,307,1988,1995,194,194
2,307,1988,1996,194,194
2,307,1988,1997,194,194
2,307,1989,1989,578,73
2,307,1989,1990,465,156
2,307,1989,1991,497,292
2,307,1989,1992,445,414
2,307,1989,1993,458,458
2,307,1989,1994,467,467
2,307,1989,1995,467,467
2,307,1989,1996,467,467
2,307,1989,1997,467,467
2,307,1990,1990,257,600
2,307,1990,1991,636,88
2,307,1990,1992,350,97
2,307,1990,1993,188,125
2,307,1990,1994,240,240
2,307,1990,1995,241,241
2,307,1990,1996,241,241
2,307,1990,1997,241,241
2,307,1991,1991,546,258
2,307,1991,1992,319,275
2,307,1991,1993,447,278
2,307,1991,1994,465,327
2,307,1991,1995,465,327
2,307,1991,1996,347,347
2,307,1991,1997,347,347
2,307,1992,1992,153,63
2,307,1992,1993,118,93
2,307,1992,1994,123,123
2,307,1992,1995,124,124
2,307,1992,1996,142,142
2,307,1992,1997,142,142
2,307,1993,1993,358,109
2,307,1993,1994,161,131
2,307,1993,1995,143,142
2,307,1993,1996,144,143
2,307,1993,1997,143,143
2,307,1994,1994,500,97
2,307,1994,1995,443,369
2,307,1994,1996,442,436
2,307,1994,1997,436,436
2,307,1995,1995,395,143
2,307,1995,1996,199,175
2,307,1995,1997,180,175
2,307,1996,1996,479,125
2,307,1996,1997,461,347
2,307,1997,1997,525,112
2,315,1988,1988,562,301
2,315,1988,1989,818,596
2,315,1988,1990,717,666
2,315,1988,1991,719,720
2,315,1988,1992,719,719
2,315,1988,1993,719,719
2,315,1988,1994,719,719
2,315,1988,1995,719,719
2,315,1988,1996,719,719
2,315,1988,1997,719,719
2,315,1989,1989,359,240
2,315,1989,1990,557,402
2,315,1989,1991,544,478
2,315,1989,1992,537,537
2,315,1989,1993,536,536
2,315,1989,1994,536,536
2,315,1989,1995,535,535
2,315,1989,1996,534,534
2,315,1989,1997,534,534
2,315,1990,1990,955,391
2,315,1990,1991,969,598
2,315,1990,1992,956,838
2,315,1990,1993,979,912
2,315,1990,1994,963,962
2,315,1990,1995,962,962
2,315,1990,1996,962,962
2,315,1990,1997,962,962
2,315,1991,1991,1653,597
2,315,1991,1992,1663,1047
2,315,1991,1993,1649,1380
2,315,1991,1994,1565,1469
2,315,1991,1995,1567,1516
2,315,1991,1996,1579,1579
2,315,1991,1997,1579,1579
2,315,1992,1992,1046,462
2,315,1992,1993,995,743
2,315,1992,1994,1059,931
2,315,1992,1995,1068,1005
2,315,1992,1996,1147,1042
2,315,1992,1997,1086,1057
2,315,1993,1993,1439,656
2,315,1993,1994,1592,1184
2,315,1993,1995,1578,1477
2,315,1993,1996,1548,1502
2,315,1993,1997,1542,1498
2,315,1994,1994,1420,725
2,315,1994,1995,1540,1155
2,315,1994,1996,1723,1409
2,315,1994,1997,1737,1565
2,315,1995,1995,1816,991
2,315,1995,1996,1979,1425
2,315,1995,1997,1986,1754
2,315,1996,1996,1597,729
2,315,1996,1997,1413,1064
2,315,1997,1997,1960,1009
2,24,1988,1988,0,0
2,24,1988,1989,0,0
2,24,1988,1990,0,0
2,24,1988,1991,0,0
2,24,1988,1992,0,0
2,24,1988,1993,0,0
2,24,1988,1994,0,0
2,24,1988,1995,0,0
2,24,1988,1996,0,0
2,24,1988,1997,0,0
2,24,1989,1989,0,0
2,24,1989,1990,0,0
2,24,1989,1991,0,0
2,24,1989,1992,0,0
2,24,1989,1993,0,0
2,24,1989,1994,0,0
2,24,1989,1995,0,0
2,24,1989,1996,0,0
2,24,1989,1997,0,0
2,24,1990,1990,0,0
2,24,1990,1991,0,0
2,24,1990,1992,0,0
2,24,1990,1993,0,0
2,24,1990,1994,0,0
2,24,1990,1995,0,0
2,24,1990,1996,0,0
2,24,1990,1997,0,0
2,24,1991,1991,0,0
2,24,1991,1992,0,0
2,24,1991,1993,0,0
2,24,1991,1994,0,0
2,24,1991,1995,0,0
2,24,1991,1996,0,0
2,24,1991,1997,0,0
2,24,1992,1992,0,0
2,24,1992,1993,0,0
2,24,1992,1994,0,0
2,24,1992,1995,0,0
2,24,1992,1996,0,0
2,24,1992,1997,0,0
2,24,1993,1993,25,25
2,24,1993,1994,95,81
2,24,1993,1995,77,77
2,24,1993,1996,77,77
2,24,1993,1997,77,77
2,24,1994,1994,390,258
2,24,1994,1995,356,281
2,24,1994,1996,314,280
2,24,1994,1997,330,333
2,24,1995,1995,626,364
2,24,1995,1996,492,423
2,24,1995,1997,555,551
2,24,1996,1996,969,550
2,24,1996,1997,825,701
2,24,1997,1997,1403,966
2,52,1988,1988,1102,364
2,52,1988,1989,986,436
2,52,1988,1990,987,639
2,52,1988,1991,987,987
2,52,1988,1992,987,987
2,52,1988,1993,987,987
2,52,1988,1994,987,987
2,52,1988,1995,987,987
2,52,1988,1996,987,987
2,52,1988,1997,987,987
2,52,1989,1989,508,180
2,52,1989,1990,508,305
2,52,1989,1991,508,508
2,52,1989,1992,508,508
2,52,1989,1993,508,508
2,52,1989,1994,508,508
2,52,1989,1995,508,508
2,52,1989,1996,508,508
2,52,1989,1997,508,508
2,52,1990,1990,880,180
2,52,1990,1991,880,324
2,52,1990,1992,887,887
2,52,1990,1993,887,887
2,52,1990,1994,887,887
2,52,1990,1995,887,887
2,52,1990,1996,887,887
2,52,1990,1997,887,887
2,52,1991,1991,704,0
2,52,1991,1992,746,87
2,52,1991,1993,746,746
2,52,1991,1994,746,746
2,52,1991,1995,746,746
2,52,1991,1996,746,746
2,52,1991,1997,746,746
2,52,1992,1992,458,144
2,52,1992,1993,458,307
2,52,1992,1994,458,446
2,52,1992,1995,458,446
2,52,1992,1996,458,458
2,52,1992,1997,458,458
2,52,1993,1993,802,5
2,52,1993,1994,803,514
2,52,1993,1995,802,514
2,52,1993,1996,802,522
2,52,1993,1997,790,522
2,52,1994,1994,1199,193
2,52,1994,1995,1198,751
2,52,1994,1996,1198,907
2,52,1994,1997,1229,1006
2,52,1995,1995,661,159
2,52,1995,1996,661,347
2,52,1995,1997,907,694
2,52,1996,1996,981,399
2,52,1996,1997,990,533
2,52,1997,1997,691,189
2,236,1988,1988,0,0
2,236,1988,1989,0,0
2,236,1988,1990,0,0
2,236,1988,1991,0,0
2,236,1988,1992,0,0
2,236,1988,1993,0,0
2,236,1988,1994,0,0
2,236,1988,1995,0,0
2,236,1988,1996,0,0
2,236,1988,1997,0,0
2,236,1989,1989,0,0
2,236,1989,1990,0,0
2,236,1989,1991,0,0
2,236,1989,1992,0,0
2,236,1989,1993,0,0
2,236,1989,1994,0,0
2,236,1989,1995,0,0
2,236,1989,1996,0,0
2,236,1989,1997,0,0
2,236,1990,1990,0,0
2,236,1990,1991,0,0
2,236,1990,1992,0,0
2,236,1990,1993,0,0
2,236,1990,1994,0,0
2,236,1990,1995,0,0
2,236,1990,1996,0,0
2,236,1990,1997,0,0
2,236,1991,1991,0,0
2,236,1991,1992,0,0
2,236,1991,1993,0,0
2,236,1991,1994,0,0
2,236,1991,1995,0,0
2,236,1991,1996,0,0
2,236,1991,1997,0,0
2,236,1992,1992,0,0
2,236,1992,1993,0,0
2,236,1992,1994,0,0
